datetime,location,direction,latitude,longitude,NO2_mean,avg_temperature
2024-02-16 00:00:00,North City,North,40.84743790812619,-73.96464198440674,27.01,14.44
2024-02-16 01:00:00,South City,South,34.00712524465529,-118.21353134135263,33.81,14.89
2024-02-16 02:00:00,South City,South,34.04219597170967,-118.2733250946901,25.08,17.08
2024-02-16 03:00:00,North City,North,40.649204049944366,-73.99543017162647,38.27,19.11
2024-02-16 04:00:00,South City,South,34.13242537900827,-118.29658011003924,19.87,5.15
2024-02-16 05:00:00,East City,East,35.7327622475172,139.73219784066762,30.98,11.71
2024-02-16 06:00:00,South City,South,34.099996873788214,-118.23676736872636,25.78,14.88
2024-02-16 07:00:00,East City,East,35.76622410508973,139.74781871093515,40.97,2.66
2024-02-16 08:00:00,East City,East,35.68113043303973,139.62347819638788,49.38,-0.61
2024-02-16 09:00:00,West City,West,51.49287007613284,-0.15750578152439923,33.89,18.0
2024-02-16 10:00:00,North City,North,40.684199878086844,-73.9064661991405,31.71,21.09
2024-02-16 11:00:00,South City,South,34.01521144180135,-118.31043053034551,47.48,25.28
2024-02-16 12:00:00,East City,East,35.69156185092583,139.76221162577755,31.39,26.24
2024-02-16 13:00:00,North City,North,40.765739033674514,-73.9960934174432,20.83,22.69
2024-02-16 14:00:00,South City,South,34.1052962392744,-118.28647596022883,21.47,18.51
2024-02-16 15:00:00,South City,South,34.019415614026926,-118.25548556224284,28.77,20.16
2024-02-16 16:00:00,West City,West,51.45424133221303,-0.1070683552379331,29.16,17.84
2024-02-16 17:00:00,West City,West,51.529353427794504,-0.2400433386946364,9.28,11.34
2024-02-16 18:00:00,West City,West,51.45187218755164,-0.19238173580671958,47.63,17.13
2024-02-16 19:00:00,North City,North,40.70174787682315,-74.0025315098671,35.65,29.45
2024-02-16 20:00:00,West City,West,51.500719803119836,-0.16616476872602878,20.71,27.65
2024-02-16 21:00:00,West City,West,51.52303254956036,-0.03867728917213427,21.23,1.17
2024-02-16 22:00:00,East City,East,35.678047322168396,139.6416021571652,21.42,16.84
2024-02-16 23:00:00,South City,South,34.08884145409109,-118.30741160595385,12.04,15.69
2024-02-17 00:00:00,East City,East,35.69943868251726,139.7004792401793,41.6,21.6
2024-02-17 01:00:00,North City,North,40.68502776035675,-74.00490671289089,30.57,19.99
2024-02-17 02:00:00,East City,East,35.71891032035201,139.68830668844635,27.12,28.44
2024-02-17 03:00:00,South City,South,34.049304612506155,-118.28045584003624,31.55,20.79
2024-02-17 04:00:00,North City,North,40.75221715104297,-74.03785392531252,51.73,22.89
2024-02-17 05:00:00,East City,East,35.71405330217227,139.74113272396832,30.14,9.17
2024-02-17 06:00:00,North City,North,40.727352201643086,-73.90578856128649,34.29,9.32
2024-02-17 07:00:00,East City,East,35.72528671205855,139.81141809502913,37.31,21.77
2024-02-17 08:00:00,North City,North,40.71593296831273,-73.9186804181092,37.92,20.06
2024-02-17 09:00:00,South City,South,34.01010031101192,-118.23706060924616,21.26,24.74
2024-02-17 10:00:00,North City,North,40.70396891230198,-74.0616488655569,38.11,27.65
2024-02-17 11:00:00,South City,South,34.108293075239715,-118.25303394811567,9.26,17.85
2024-02-17 12:00:00,North City,North,40.73824952604278,-74.001406453321,44.09,19.62
2024-02-17 13:00:00,West City,West,51.51387309675626,-0.22708316779017795,26.74,23.18
2024-02-17 14:00:00,North City,North,40.684231512035616,-74.033123777497,22.13,22.68
2024-02-17 15:00:00,East City,East,35.72668258877701,139.68145616680675,26.65,8.61
2024-02-17 16:00:00,South City,South,34.09887092414792,-118.33174682183154,23.46,23.9
2024-02-17 17:00:00,North City,North,40.792214707602746,-73.97343624779407,22.28,24.23
2024-02-17 18:00:00,East City,East,35.69902126775327,139.65741157960773,29.38,6.29
2024-02-17 19:00:00,West City,West,51.51162333931949,-0.181262724687754,20.06,18.95
2024-02-17 20:00:00,South City,South,33.99711529737215,-118.2150774032494,20.13,23.96
2024-02-17 21:00:00,North City,North,40.6760275539804,-74.00733025525184,34.92,18.29
2024-02-17 22:00:00,South City,South,34.178819380011916,-118.24474481383024,24.54,18.88
2024-02-17 23:00:00,South City,South,34.04644451530384,-118.26099596645236,16.08,29.93
2024-02-18 00:00:00,West City,West,51.50642477357295,-0.09480908570275089,37.05,20.46
2024-02-18 01:00:00,West City,West,51.542706427455464,-0.06826269419873762,30.58,13.3
2024-02-18 02:00:00,South City,South,34.15484208065399,-118.21148542368694,44.05,16.31
2024-02-18 03:00:00,West City,West,51.45371556705411,-0.1237458728549588,19.7,18.32
2024-02-18 04:00:00,East City,East,35.70942486751528,139.68771078272837,15.61,27.33
2024-02-18 05:00:00,West City,West,51.445719328798205,-0.22272615150322858,36.45,17.91
2024-02-18 06:00:00,North City,North,40.66271667431896,-73.96659282280146,27.24,17.01
2024-02-18 07:00:00,North City,North,40.747258222853716,-74.04018171411433,27.42,17.51
2024-02-18 08:00:00,South City,South,33.98835721117795,-118.19627457283683,31.91,18.3
2024-02-18 09:00:00,West City,West,51.53342509415385,-0.10649484345083014,26.63,18.97
2024-02-18 10:00:00,East City,East,35.6987562517157,139.61916891733236,43.48,22.98
2024-02-18 11:00:00,South City,South,34.023494966235816,-118.21687930500543,23.08,13.39
2024-02-18 12:00:00,North City,North,40.69585625272755,-73.9965004569648,32.52,21.14
2024-02-18 13:00:00,West City,West,51.547302993667614,-0.18663359145350317,31.92,26.39
2024-02-18 14:00:00,North City,North,40.72882158964734,-74.00179803954751,31.35,16.07
2024-02-18 15:00:00,North City,North,40.71966762397035,-73.860091322247,21.31,17.92
2024-02-18 16:00:00,South City,South,34.04330940077683,-118.34344172303005,38.58,23.85
2024-02-18 17:00:00,North City,North,40.66319782196115,-74.03368475765677,21.19,27.83
2024-02-18 18:00:00,East City,East,35.68532017858207,139.69517578118501,19.9,22.02
2024-02-18 19:00:00,South City,South,34.0459556557325,-118.24291511020212,16.98,5.03
2024-02-18 20:00:00,South City,South,34.044086444246545,-118.27254285473585,34.42,10.52
2024-02-18 21:00:00,West City,West,51.52012132287133,-0.15888846764166006,39.92,19.25
2024-02-18 22:00:00,South City,South,34.00286224054144,-118.28571948531699,42.61,11.54
2024-02-18 23:00:00,North City,North,40.76427202779635,-74.02284475633925,11.53,15.0
2024-02-19 00:00:00,South City,South,34.04614359370279,-118.19832562068893,37.87,16.52
2024-02-19 01:00:00,North City,North,40.71806298505117,-73.9365899530573,12.91,26.61
2024-02-19 02:00:00,South City,South,34.0607799386534,-118.23153911887195,37.53,14.0
2024-02-19 03:00:00,East City,East,35.70404823650687,139.6663495670365,33.6,21.53
2024-02-19 04:00:00,West City,West,51.475742549802135,-0.17653684953900844,14.39,30.74
2024-02-19 05:00:00,South City,South,34.11823750639131,-118.23523124743642,25.94,0.17
2024-02-19 06:00:00,West City,West,51.57009334444118,-0.16757189738184827,26.33,16.72
2024-02-19 07:00:00,East City,East,35.704891618625695,139.7951113020753,19.44,16.2
2024-02-19 08:00:00,South City,South,33.9800891763066,-118.2112998407423,29.24,12.71
2024-02-19 09:00:00,South City,South,34.05086243772129,-118.17088357640102,45.81,15.83
2024-02-19 10:00:00,East City,East,35.73442093358136,139.6442699047407,29.95,11.74
2024-02-19 11:00:00,South City,South,34.003910868356805,-118.27062868366484,38.19,20.97
2024-02-19 12:00:00,West City,West,51.52916190685925,-0.044197655899782945,36.33,35.9
2024-02-19 13:00:00,West City,West,51.53046152467933,-0.11335675264901568,10.25,12.76
2024-02-19 14:00:00,West City,West,51.551422509705276,-0.19422723390581986,42.96,14.73
2024-02-19 15:00:00,West City,West,51.57193792120612,0.0015954486765342446,16.64,23.07
2024-02-19 16:00:00,South City,South,34.052862068676376,-118.26247847301543,33.52,21.67
2024-02-19 17:00:00,North City,North,40.746660426067514,-74.05997752058197,36.1,3.44
2024-02-19 18:00:00,South City,South,34.0086086116721,-118.17587831449171,28.51,5.25
2024-02-19 19:00:00,North City,North,40.791486710827755,-73.98316559946348,23.95,24.37
2024-02-19 20:00:00,West City,West,51.5258648238215,-0.10607029156716088,25.19,8.18
2024-02-19 21:00:00,West City,West,51.545623911015284,-0.1768234767460949,50.14,21.94
2024-02-19 22:00:00,West City,West,51.497519476098915,-0.20847297040688162,34.76,12.39
2024-02-19 23:00:00,West City,West,51.46714524094847,-0.11837621194909485,27.28,26.64
2024-02-20 00:00:00,South City,South,34.0480391564883,-118.18622046551508,30.35,15.59
2024-02-20 01:00:00,West City,West,51.54012528763615,-0.12314206100411737,20.16,14.84
2024-02-20 02:00:00,South City,South,34.07264395003159,-118.27133139550382,28.55,24.8
2024-02-20 03:00:00,North City,North,40.722719675858876,-74.00645911766925,40.84,19.47
2024-02-20 04:00:00,North City,North,40.715209558147265,-74.05674844161588,45.8,15.05
2024-02-20 05:00:00,East City,East,35.639223999274236,139.64288767742727,42.25,16.72
2024-02-20 06:00:00,East City,East,35.691619749336944,139.71444880845596,23.5,19.06
2024-02-20 07:00:00,South City,South,33.99950822523178,-118.22230928024236,26.53,23.4
2024-02-20 08:00:00,West City,West,51.454638825493795,-0.11494307670959522,25.71,20.69
2024-02-20 09:00:00,North City,North,40.76962352541835,-74.0516253887197,36.2,-7.07
2024-02-20 10:00:00,South City,South,33.965447319728206,-118.29028873354966,31.94,25.65
2024-02-20 11:00:00,West City,West,51.4170479302534,-0.1415422650334896,13.68,11.67
2024-02-20 12:00:00,East City,East,35.71822586703086,139.58237833871326,48.58,26.12
2024-02-20 13:00:00,West City,West,51.415461164101046,-0.16853590906170657,36.43,23.63
2024-02-20 14:00:00,East City,East,35.69146695633888,139.76135843185838,31.57,15.07
2024-02-20 15:00:00,North City,North,40.84139976587475,-74.11847162271003,34.32,23.18
2024-02-20 16:00:00,East City,East,35.63616586483471,139.69419930176784,37.53,23.75
2024-02-20 17:00:00,North City,North,40.714039931731435,-74.05021445014941,36.87,16.94
2024-02-20 18:00:00,West City,West,51.464196502395595,-0.13983312302187673,28.18,22.05
2024-02-20 19:00:00,East City,East,35.65452927299384,139.69978492633524,16.69,2.75
2024-02-20 20:00:00,South City,South,34.09574560242247,-118.1630098642482,10.23,9.73
2024-02-20 21:00:00,South City,South,34.07502511675839,-118.25622801843093,40.92,7.66
2024-02-20 22:00:00,West City,West,51.51753320822317,-0.11578987857180217,17.21,13.76
2024-02-20 23:00:00,South City,South,33.99281173800412,-118.26356616262757,11.07,20.18
2024-02-21 00:00:00,West City,West,51.58830460090847,-0.15298903111297196,25.32,13.17
2024-02-21 01:00:00,West City,West,51.44069196204975,-0.14198637522266389,39.09,15.14
2024-02-21 02:00:00,West City,West,51.510738106267716,-0.16757236179334944,48.85,17.07
2024-02-21 03:00:00,South City,South,34.05389513618412,-118.30322038678374,24.3,9.75
2024-02-21 04:00:00,North City,North,40.737896157923856,-73.97315460605196,0.0,28.2
2024-02-21 05:00:00,North City,North,40.64709146204476,-73.9663325338157,15.43,15.05
2024-02-21 06:00:00,East City,East,35.664736648952946,139.75242104017343,16.67,12.06
2024-02-21 07:00:00,South City,South,34.02210277790324,-118.27536156983575,33.42,17.58
2024-02-21 08:00:00,East City,East,35.707748109032615,139.79248631131156,43.68,13.48
2024-02-21 09:00:00,South City,South,34.15216198481667,-118.18670124427499,36.8,17.03
2024-02-21 10:00:00,North City,North,40.761894947818426,-74.05426009463417,18.33,28.83
2024-02-21 11:00:00,South City,South,34.00038453763131,-118.25387305705402,23.71,16.06
2024-02-21 12:00:00,East City,East,35.59134448952809,139.74973299444005,23.83,17.48
2024-02-21 13:00:00,South City,South,34.07166711971099,-118.20238752886637,39.57,13.92
2024-02-21 14:00:00,West City,West,51.47402424873274,-0.09007296099925485,28.06,15.23
2024-02-21 15:00:00,East City,East,35.66538432145319,139.7466491678721,28.17,17.86
2024-02-21 16:00:00,West City,West,51.51580235845901,-0.24516583206067072,13.48,13.18
2024-02-21 17:00:00,South City,South,33.98350554412057,-118.19533635124692,35.29,17.18
2024-02-21 18:00:00,South City,South,34.03863164022686,-118.18820113639012,36.11,20.03
2024-02-21 19:00:00,East City,East,35.68307268533741,139.65911624389219,34.31,9.07
2024-02-21 20:00:00,South City,South,33.976361515180486,-118.30636704477675,21.63,14.34
2024-02-21 21:00:00,West City,West,51.522178030089336,-0.11334889746972984,37.35,18.43
2024-02-21 22:00:00,East City,East,35.706733475966466,139.71192255993319,24.94,26.24
2024-02-21 23:00:00,North City,North,40.71957817082074,-73.96957406782427,27.73,17.01
2024-02-22 00:00:00,North City,North,40.68544289306018,-73.97270958054813,48.18,15.25
2024-02-22 01:00:00,North City,North,40.67853747262315,-73.94480340907657,34.42,15.08
2024-02-22 02:00:00,North City,North,40.727762599663,-74.03991811230739,40.0,14.79
2024-02-22 03:00:00,North City,North,40.66998257408594,-74.03658168683472,37.53,13.7
2024-02-22 04:00:00,East City,East,35.64601109835975,139.74656040227822,27.64,20.4
2024-02-22 05:00:00,East City,East,35.660619289106755,139.6912818944438,34.61,27.11
2024-02-22 06:00:00,South City,South,34.107543179463015,-118.25067223532042,37.58,8.62
2024-02-22 07:00:00,South City,South,34.153993676759086,-118.22025109609258,26.35,6.3
2024-02-22 08:00:00,West City,West,51.51889508040122,-0.1535528011495064,31.66,36.24
2024-02-22 09:00:00,West City,West,51.545938440321756,-0.12535654083474235,40.55,17.75
2024-02-22 10:00:00,East City,East,35.683783266048344,139.74110675716213,27.21,5.82
2024-02-22 11:00:00,South City,South,34.10658552130789,-118.20911907124393,30.31,22.83
2024-02-22 12:00:00,West City,West,51.43775954459058,-0.15803924451527013,10.13,13.72
2024-02-22 13:00:00,South City,South,34.15098679340363,-118.29788676849701,25.22,10.14
2024-02-22 14:00:00,East City,East,35.699220510414136,139.74289373310648,36.44,13.89
2024-02-22 15:00:00,East City,East,35.6572829866489,139.55474298969312,41.68,12.93
2024-02-22 16:00:00,West City,West,51.41693365035693,-0.1177299953365914,30.85,14.93
2024-02-22 17:00:00,South City,South,34.03520774790778,-118.28792464093304,32.24,21.51
2024-02-22 18:00:00,East City,East,35.62526531494621,139.7358150189773,39.11,14.61
2024-02-22 19:00:00,South City,South,34.042789878061356,-118.24887934267029,31.13,21.21
2024-02-22 20:00:00,South City,South,34.04000509182759,-118.25259228877017,33.53,32.47
2024-02-22 21:00:00,East City,East,35.698689968649674,139.67098051040173,30.77,8.31
2024-02-22 22:00:00,West City,West,51.58248520095219,-0.12994790566689784,32.7,15.32
2024-02-22 23:00:00,East City,East,35.68108075387636,139.67539937520917,24.89,0.13
2024-02-23 00:00:00,South City,South,34.05782315207589,-118.2009399016768,35.32,13.17
2024-02-23 01:00:00,South City,South,34.08281200074534,-118.22379526103234,29.5,9.25
2024-02-23 02:00:00,North City,North,40.83997313298286,-74.05631129239083,36.71,26.25
2024-02-23 03:00:00,South City,South,34.01307007012907,-118.20834838201947,31.51,20.09
2024-02-23 04:00:00,North City,North,40.65216054634408,-73.96980593172604,27.76,14.58
2024-02-23 05:00:00,North City,North,40.7165430653125,-73.94006910368903,26.81,21.8
2024-02-23 06:00:00,East City,East,35.67765158622144,139.69823369695388,20.76,25.04
2024-02-23 07:00:00,South City,South,34.043394378302004,-118.23955062905938,44.48,24.57
2024-02-23 08:00:00,West City,West,51.531722484195626,-0.14125800851554554,33.77,14.21
2024-02-23 09:00:00,East City,East,35.66995384702376,139.7038066577837,27.25,24.11
2024-02-23 10:00:00,South City,South,33.93955914704754,-118.29207277594251,31.04,20.2
2024-02-23 11:00:00,North City,North,40.74749616165956,-73.97017053301202,25.12,7.95
2024-02-23 12:00:00,South City,South,34.03759553948445,-118.25703550049421,4.29,4.17
2024-02-23 13:00:00,South City,South,34.11640205034181,-118.42064288625349,41.8,32.49
2024-02-23 14:00:00,North City,North,40.66996697245333,-74.04284961653282,31.5,18.84
2024-02-23 15:00:00,East City,East,35.639153631952745,139.69409126598924,20.49,15.61
2024-02-23 16:00:00,North City,North,40.78978727787072,-74.0241556930677,29.15,4.86
2024-02-23 17:00:00,West City,West,51.48062214601506,-0.16567153873763948,27.89,27.97
2024-02-23 18:00:00,West City,West,51.52951641554995,-0.12552786338338892,33.93,21.46
2024-02-23 19:00:00,North City,North,40.70755161462182,-73.97536046292083,26.0,12.78
2024-02-23 20:00:00,West City,West,51.45846596342953,-0.145904802515241,36.06,15.64
2024-02-23 21:00:00,South City,South,34.11621076363587,-118.25691607443702,33.74,23.96
2024-02-23 22:00:00,West City,West,51.55239559331944,-0.10078388646312911,30.64,15.85
2024-02-23 23:00:00,South City,South,34.07192899927421,-118.26498778023259,38.57,20.79
2024-02-24 00:00:00,North City,North,40.72227580982386,-73.97431572340135,42.29,16.46
2024-02-24 01:00:00,East City,East,35.60831307089414,139.67320447652713,23.73,18.51
2024-02-24 02:00:00,South City,South,34.11055820087372,-118.28498477134504,26.43,26.68
2024-02-24 03:00:00,North City,North,40.60238596118859,-74.01752931992618,25.52,9.5
2024-02-24 04:00:00,North City,North,40.788247013212015,-74.02558155526035,32.09,14.07
2024-02-24 05:00:00,North City,North,40.65051287748832,-73.97987449648947,42.93,31.65
2024-02-24 06:00:00,South City,South,34.066648487775495,-118.24867335525018,30.76,22.36
2024-02-24 07:00:00,South City,South,34.04993728490178,-118.30535506525075,29.82,11.17
2024-02-24 08:00:00,North City,North,40.787146588596514,-74.06131477179817,15.7,24.31
2024-02-24 09:00:00,West City,West,51.4121532111291,-0.11492334234355077,39.67,13.27
2024-02-24 10:00:00,East City,East,35.67171588841948,139.65399447945208,30.78,20.42
